corruption,severity,sample_index,true_label,gate_score,gate_threshold,ood_flag,weights_stable,status,pred_set_size,pred_set
jpeg_compression,2,9258,9,-9.125072479248047,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9259,7,-10.602110862731934,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9260,5,-9.129557609558105,-6.272093772888184,0,1,mild-shift(weighted),2,"[3, 5]"
jpeg_compression,2,9261,5,-11.938247680664062,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9262,0,-5.330787658691406,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9263,6,-9.767752647399902,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9264,5,-9.66100025177002,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9265,1,-8.963926315307617,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9266,8,-8.25592041015625,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9267,2,-5.406419277191162,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9268,7,-7.013902187347412,-6.272093772888184,0,1,mild-shift(weighted),2,"[7, 4]"
jpeg_compression,2,9269,5,-5.414775371551514,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9270,9,-11.450654029846191,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9271,0,-7.829084873199463,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9272,0,-10.223187446594238,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9273,0,-6.233127593994141,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9274,8,-5.127519607543945,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9275,8,-9.978503227233887,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9276,7,-6.3206024169921875,-6.272093772888184,0,1,mild-shift(weighted),2,"[7, 5]"
jpeg_compression,2,9277,3,-8.873516082763672,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9278,7,-7.488090991973877,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9279,8,-14.21798038482666,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9280,9,-12.757110595703125,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9281,3,-6.341468334197998,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9282,7,-7.284438610076904,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9283,9,-8.436748504638672,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9284,7,-8.818170547485352,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9285,8,-12.630056381225586,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9286,7,-4.692118167877197,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9287,9,-8.88333511352539,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9288,8,-6.646225452423096,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9289,5,-5.693746089935303,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9290,4,-10.59228229522705,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9291,8,-6.0916218757629395,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9292,3,-3.8326597213745117,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9293,7,-9.391188621520996,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9294,6,-4.76254415512085,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9295,3,-4.772914409637451,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9296,8,-7.757096290588379,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9297,2,-8.704212188720703,-6.272093772888184,0,1,mild-shift(weighted),1,[2]
jpeg_compression,2,9298,1,-4.311676979064941,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9299,9,-10.49718189239502,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9300,5,-7.481208801269531,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9301,7,-5.124584197998047,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9302,3,-4.817402362823486,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9303,9,-11.394112586975098,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9304,5,-5.337669372558594,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9305,5,-7.332566738128662,-6.272093772888184,0,1,mild-shift(weighted),2,"[7, 5]"
jpeg_compression,2,9306,8,-5.92546272277832,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9307,7,-9.707140922546387,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9308,3,-9.706326484680176,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9309,5,-8.774026870727539,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9310,3,-9.622370719909668,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9311,5,-11.767004013061523,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9312,9,-9.387727737426758,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9313,7,-7.975258827209473,-6.272093772888184,0,1,mild-shift(weighted),2,"[7, 4]"
jpeg_compression,2,9314,6,-6.200456619262695,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9315,7,-9.42273998260498,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9316,3,-6.439552307128906,-6.272093772888184,0,1,mild-shift(weighted),2,"[3, 4]"
jpeg_compression,2,9317,6,-7.683636665344238,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9318,4,-13.783693313598633,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9319,3,-7.863636016845703,-6.272093772888184,0,1,mild-shift(weighted),2,"[5, 3]"
jpeg_compression,2,9320,9,-14.123566627502441,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9321,4,-13.362747192382812,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9322,2,-9.369293212890625,-6.272093772888184,0,1,mild-shift(weighted),1,[2]
jpeg_compression,2,9323,1,-8.645009994506836,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9324,9,-7.55066442489624,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9325,6,-7.964987277984619,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9326,0,-12.734850883483887,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9327,2,-8.156399726867676,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9328,6,-8.812045097351074,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9329,7,-5.904319763183594,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9330,4,-6.389700412750244,-6.272093772888184,0,1,mild-shift(weighted),2,"[2, 4]"
jpeg_compression,2,9331,7,-13.72351360321045,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9332,9,-12.48592472076416,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9333,0,-7.016815662384033,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9334,7,-6.540035247802734,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9335,4,-5.374856948852539,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9336,3,-9.503363609313965,-6.272093772888184,0,1,mild-shift(weighted),2,"[3, 5]"
jpeg_compression,2,9337,5,-8.924814224243164,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9338,3,-8.050878524780273,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9339,1,-7.646882057189941,-6.272093772888184,0,1,mild-shift(weighted),2,"[1, 9]"
jpeg_compression,2,9340,1,-9.132830619812012,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9341,2,-5.7662434577941895,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9342,6,-11.6498384475708,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9343,8,-11.226988792419434,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9344,2,-4.967104911804199,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9345,1,-6.42983341217041,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9346,7,-5.5436811447143555,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9347,8,-13.148458480834961,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9348,5,-10.330965995788574,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9349,9,-6.933082580566406,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9350,6,-7.257521629333496,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9351,1,-8.034932136535645,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9352,1,-8.087540626525879,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9353,5,-6.921763896942139,-6.272093772888184,0,1,mild-shift(weighted),2,"[5, 3]"
jpeg_compression,2,9354,0,-10.837932586669922,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9355,6,-8.543787956237793,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9356,0,-7.884758949279785,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9357,9,-11.477808952331543,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9358,2,-6.555665016174316,-6.272093772888184,0,1,mild-shift(weighted),2,"[0, 2]"
jpeg_compression,2,9359,6,-6.868130207061768,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9360,5,-3.32999849319458,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9361,8,-8.212448120117188,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9362,9,-8.757593154907227,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9363,5,-9.009567260742188,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9364,5,-8.394816398620605,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9365,6,-10.476629257202148,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9366,2,-4.444692134857178,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9367,9,-12.287649154663086,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9368,1,-4.3183794021606445,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9369,5,-6.9637131690979,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9370,8,-5.056300163269043,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9371,8,-12.028735160827637,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9372,7,-11.393927574157715,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9373,1,-10.185139656066895,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9374,7,-11.158394813537598,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9375,3,-6.445087432861328,-6.272093772888184,0,1,mild-shift(weighted),2,"[5, 4]"
jpeg_compression,2,9376,5,-6.2718071937561035,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9377,4,-8.035330772399902,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9378,9,-4.480589866638184,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9379,7,-9.171335220336914,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9380,5,-6.580831050872803,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9381,2,-4.009807586669922,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9382,9,-8.801325798034668,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9383,9,-5.49639892578125,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9384,4,-8.637832641601562,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9385,7,-5.134337902069092,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9386,4,-8.481806755065918,-6.272093772888184,0,1,mild-shift(weighted),1,[2]
jpeg_compression,2,9387,1,-6.882192134857178,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9388,3,-13.456357955932617,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9389,8,-10.878141403198242,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9390,7,-4.998513698577881,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9391,9,-8.41816234588623,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9392,0,-5.338083744049072,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9393,4,-8.737905502319336,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9394,5,-8.494357109069824,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9395,7,-10.506589889526367,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9396,5,-6.969926357269287,-6.272093772888184,0,1,mild-shift(weighted),2,"[5, 3]"
jpeg_compression,2,9397,2,-6.42657995223999,-6.272093772888184,0,1,mild-shift(weighted),2,"[6, 3]"
jpeg_compression,2,9398,8,-11.590097427368164,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9399,7,-10.090155601501465,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9400,6,-11.81611442565918,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9401,9,-6.749885559082031,-6.272093772888184,0,1,mild-shift(weighted),2,"[9, 0]"
jpeg_compression,2,9402,6,-9.927470207214355,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9403,9,-6.466261386871338,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9404,3,-5.27437162399292,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9405,8,-11.774824142456055,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9406,5,-11.668974876403809,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9407,6,-8.944625854492188,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9408,6,-9.03259563446045,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9409,9,-11.343976974487305,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9410,5,-11.007691383361816,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9411,7,-8.492716789245605,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9412,8,-11.960354804992676,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9413,0,-10.85582160949707,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9414,5,-7.352230072021484,-6.272093772888184,0,1,mild-shift(weighted),2,"[3, 5]"
jpeg_compression,2,9415,0,-4.2661027908325195,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9416,7,-10.232200622558594,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9417,4,-6.653855323791504,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9418,8,-8.166576385498047,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9419,2,-5.49285888671875,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9420,5,-10.174449920654297,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9421,1,-7.715239524841309,-6.272093772888184,0,1,mild-shift(weighted),2,"[9, 8]"
jpeg_compression,2,9422,3,-7.678083419799805,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9423,2,-4.555735111236572,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9424,2,-9.37412166595459,-6.272093772888184,0,1,mild-shift(weighted),1,[2]
jpeg_compression,2,9425,6,-7.531928062438965,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9426,2,-7.4905009269714355,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9427,1,-9.962503433227539,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9428,7,-7.627747058868408,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9429,4,-5.915501594543457,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9430,6,-7.204235553741455,-6.272093772888184,0,1,mild-shift(weighted),2,"[4, 6]"
jpeg_compression,2,9431,3,-3.792034864425659,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9432,1,-11.518882751464844,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9433,3,-5.203017711639404,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9434,7,-6.458123683929443,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9435,2,-3.664409875869751,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9436,1,-4.505743980407715,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9437,3,-9.573982238769531,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9438,7,-10.256624221801758,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9439,0,-5.133442401885986,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9440,8,-11.204888343811035,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9441,4,-9.101480484008789,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9442,4,-6.5511555671691895,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9443,5,-7.898309707641602,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9444,7,-8.574944496154785,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9445,9,-4.04777193069458,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9446,5,-5.923715114593506,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9447,4,-5.427858829498291,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9448,3,-6.061887741088867,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9449,9,-4.7039384841918945,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9450,6,-5.828404903411865,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9451,8,-12.061760902404785,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9452,2,-5.07223653793335,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9453,3,-7.277989387512207,-6.272093772888184,0,1,mild-shift(weighted),2,"[4, 3]"
jpeg_compression,2,9454,3,-10.473718643188477,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9455,1,-7.343660831451416,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9456,6,-7.16248893737793,-6.272093772888184,0,1,mild-shift(weighted),2,"[3, 6]"
jpeg_compression,2,9457,1,-6.531722545623779,-6.272093772888184,0,1,mild-shift(weighted),2,"[1, 6]"
jpeg_compression,2,9458,7,-12.569026947021484,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9459,0,-4.781104564666748,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9460,3,-9.312544822692871,-6.272093772888184,0,1,mild-shift(weighted),1,[3]
jpeg_compression,2,9461,4,-8.903199195861816,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9462,2,-5.43145751953125,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9463,9,-6.873926162719727,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9464,4,-6.066404342651367,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9465,5,-5.609697341918945,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9466,8,-11.839285850524902,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9467,2,-3.0062804222106934,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9468,7,-5.757872581481934,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9469,0,-9.668389320373535,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9470,9,-13.926240921020508,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9471,6,-6.682156562805176,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9472,8,-11.996842384338379,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9473,0,-6.6863789558410645,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9474,8,-6.407800674438477,-6.272093772888184,0,1,mild-shift(weighted),2,"[8, 1]"
jpeg_compression,2,9475,2,-8.793395042419434,-6.272093772888184,0,1,mild-shift(weighted),1,[2]
jpeg_compression,2,9476,8,-7.969691753387451,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9477,5,-8.817243576049805,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9478,7,-13.646879196166992,-6.272093772888184,0,1,mild-shift(weighted),1,[7]
jpeg_compression,2,9479,7,-6.215062141418457,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9480,2,-6.374049186706543,-6.272093772888184,0,1,mild-shift(weighted),1,[2]
jpeg_compression,2,9481,2,-6.322894096374512,-6.272093772888184,0,1,mild-shift(weighted),2,"[2, 4]"
jpeg_compression,2,9482,0,-7.037752151489258,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9483,0,-8.462240219116211,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9484,0,-5.769064426422119,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9485,7,-6.527735710144043,-6.272093772888184,0,1,mild-shift(weighted),3,"[5, 4, 7]"
jpeg_compression,2,9486,4,-5.556188106536865,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9487,1,-10.172367095947266,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9488,6,-9.632987022399902,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9489,6,-11.693018913269043,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9490,8,-3.1144914627075195,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9491,8,-8.005120277404785,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9492,9,-7.885029315948486,-6.272093772888184,0,1,mild-shift(weighted),2,"[9, 1]"
jpeg_compression,2,9493,0,-8.62800121307373,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9494,9,-7.917640209197998,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9495,0,-7.512152194976807,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9496,1,-11.007006645202637,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9497,3,-3.7922136783599854,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9498,3,-5.581188678741455,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9499,0,-7.390692710876465,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9500,9,-10.758241653442383,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9501,6,-5.274947643280029,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9502,6,-7.7084059715271,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9503,2,-7.1069159507751465,-6.272093772888184,0,1,mild-shift(weighted),2,"[4, 2]"
jpeg_compression,2,9504,6,-11.517929077148438,-6.272093772888184,0,1,mild-shift(weighted),1,[6]
jpeg_compression,2,9505,3,-4.761435508728027,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9506,4,-4.635646343231201,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9507,0,-6.791224002838135,-6.272093772888184,0,1,mild-shift(weighted),2,"[0, 8]"
jpeg_compression,2,9508,8,-11.711444854736328,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9509,4,-9.945908546447754,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9510,1,-5.305051326751709,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9511,4,-11.797250747680664,-6.272093772888184,0,1,mild-shift(weighted),1,[4]
jpeg_compression,2,9512,0,-6.5334320068359375,-6.272093772888184,0,1,mild-shift(weighted),1,[8]
jpeg_compression,2,9513,6,-4.567342758178711,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9514,5,-6.587946891784668,-6.272093772888184,0,1,mild-shift(weighted),1,[5]
jpeg_compression,2,9515,0,-11.816237449645996,-6.272093772888184,0,1,mild-shift(weighted),1,[0]
jpeg_compression,2,9516,9,-10.38123607635498,-6.272093772888184,0,1,mild-shift(weighted),0,[]
jpeg_compression,2,9517,9,-7.229040622711182,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9518,9,-6.021115779876709,-6.272093772888184,1,1,abstain/OOD,0,[]
jpeg_compression,2,9519,9,-9.468520164489746,-6.272093772888184,0,1,mild-shift(weighted),1,[9]
jpeg_compression,2,9520,1,-7.437209606170654,-6.272093772888184,0,1,mild-shift(weighted),1,[1]
jpeg_compression,2,9521,2,-9.308089256286621,-6.272093772888184,0,1,mild-shift(weighted),0,[]
